Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
2015-12-20,0.92,191937.02,110266.94,18630.27,255.72,62784.09,57100.55,5619.06,64.48,conventional,2015,NewOrleansMobile
2015-12-13,0.86,204217.2,119689.49,31214.29,437.88,52875.54,44564.8,8310.74,0.0,conventional,2015,NewOrleansMobile
2015-12-06,0.94,185395.2,117854.69,21553.04,325.0,45662.47,41822.8,3839.67,0.0,conventional,2015,NewOrleansMobile
2015-11-29,0.9,175833.54,96662.75,23572.73,298.68,55299.38,49172.32,6127.06,0.0,conventional,2015,NewOrleansMobile
2015-11-22,0.94,192074.98,112638.84,18822.53,388.83,60224.78,53791.54,6426.96,6.28,conventional,2015,NewOrleansMobile
2015-11-15,0.98,195780.23,113570.58,21747.26,335.0,60127.39,56099.0,4028.39,0.0,conventional,2015,NewOrleansMobile
2015-11-08,0.96,197713.69,122265.65,21552.54,692.39,53203.11,49206.68,3996.43,0.0,conventional,2015,NewOrleansMobile
2015-11-01,0.97,204738.15,129683.8,16059.69,486.47,58508.19,50413.78,8082.05,12.36,conventional,2015,NewOrleansMobile
2015-10-25,1.01,191180.56,117736.07,17516.63,646.78,55281.08,51959.11,3321.97,0.0,conventional,2015,NewOrleansMobile
2015-10-18,1.02,206563.03,124894.03,18241.03,1003.78,62424.19,58060.12,4364.07,0.0,conventional,2015,NewOrleansMobile
2015-10-11,1.0,217777.46,135769.89,16126.01,1155.54,64726.02,56426.31,8293.55,6.16,conventional,2015,NewOrleansMobile
2015-10-04,1.0,222488.23,133195.58,20601.83,1171.5,67519.32,59907.03,7612.29,0.0,conventional,2015,NewOrleansMobile
2015-09-27,1.06,199908.44,123528.92,17616.44,1515.75,57247.33,53115.57,4131.76,0.0,conventional,2015,NewOrleansMobile
2015-09-20,1.0,224017.47,135003.95,24187.24,1608.76,63217.52,56901.55,6309.86,6.11,conventional,2015,NewOrleansMobile
2015-09-13,1.02,219776.27,140509.91,18106.55,1713.51,59446.3,54335.47,5110.83,0.0,conventional,2015,NewOrleansMobile
2015-09-06,0.99,248354.52,155273.07,18010.18,2204.32,72866.95,64673.2,8193.75,0.0,conventional,2015,NewOrleansMobile
2015-08-30,1.03,234307.92,144651.98,14746.53,2416.44,72492.97,68104.04,4376.84,12.09,conventional,2015,NewOrleansMobile
2015-08-23,1.04,240560.86,152247.87,18687.77,2886.6,66738.62,61777.91,4942.58,18.13,conventional,2015,NewOrleansMobile
2015-08-16,1.04,253158.7,151208.53,16681.65,7405.88,77862.64,72975.89,4844.44,42.31,conventional,2015,NewOrleansMobile
2015-08-09,1.0,272464.74,171948.43,10121.42,11932.03,78462.86,71332.39,7130.47,0.0,conventional,2015,NewOrleansMobile
2015-08-02,1.04,248670.72,157656.04,8025.5,11763.0,71226.18,66186.24,5015.77,24.17,conventional,2015,NewOrleansMobile
2015-07-26,1.03,258960.17,171672.53,10443.49,12343.88,64500.27,61569.83,2930.44,0.0,conventional,2015,NewOrleansMobile
2015-07-19,0.98,258559.32,167068.14,8930.71,11720.44,70840.03,62702.44,8131.55,6.04,conventional,2015,NewOrleansMobile
2015-07-12,1.05,239908.64,149305.77,11069.26,11822.33,67711.28,62705.51,4999.72,6.05,conventional,2015,NewOrleansMobile
2015-07-05,1.01,297481.36,185225.73,9201.65,15050.73,88003.25,81157.38,6839.81,6.06,conventional,2015,NewOrleansMobile
2015-06-28,1.03,261199.27,163193.51,10737.56,8080.05,79188.15,75120.4,4043.46,24.29,conventional,2015,NewOrleansMobile
2015-06-21,0.93,293734.93,182416.44,8803.83,7161.74,95352.92,86878.25,8474.67,0.0,conventional,2015,NewOrleansMobile
2015-06-14,1.02,262250.02,166072.0,10920.46,268.71,84988.85,80570.6,4418.25,0.0,conventional,2015,NewOrleansMobile
2015-06-07,0.99,288859.92,186502.94,8769.22,297.49,93290.27,85387.95,7902.32,0.0,conventional,2015,NewOrleansMobile
2015-05-31,1.04,245293.53,164856.45,8536.94,319.0,71581.14,67111.69,4469.45,0.0,conventional,2015,NewOrleansMobile
2015-05-24,1.03,265237.17,175841.33,10463.04,235.0,78697.8,71635.79,7062.01,0.0,conventional,2015,NewOrleansMobile
2015-05-17,0.96,257403.43,172610.15,9661.21,262.0,74870.07,69919.72,4950.35,0.0,conventional,2015,NewOrleansMobile
2015-05-10,1.05,256291.77,176480.19,7959.95,321.0,71530.63,67176.21,4354.42,0.0,conventional,2015,NewOrleansMobile
2015-05-03,0.93,308655.6,204609.56,13133.92,299.55,90612.57,81127.8,9484.77,0.0,conventional,2015,NewOrleansMobile
2015-04-26,0.96,265739.79,179543.83,9195.1,288.0,76712.86,72727.69,3985.17,0.0,conventional,2015,NewOrleansMobile
2015-04-19,0.93,263486.63,172951.25,12171.55,373.11,77990.72,74117.3,3873.42,0.0,conventional,2015,NewOrleansMobile
2015-04-12,0.97,235709.99,168050.37,7155.35,294.0,60210.27,53843.01,6367.26,0.0,conventional,2015,NewOrleansMobile
2015-04-05,0.99,237821.61,166893.13,7766.84,250.0,62911.64,57555.16,5167.59,188.89,conventional,2015,NewOrleansMobile
2015-03-29,0.97,237188.41,161509.61,9472.68,77.75,66128.37,62564.2,3564.17,0.0,conventional,2015,NewOrleansMobile
2015-03-22,0.9,282494.07,196325.14,8985.9,179.21,77003.82,68626.59,8377.23,0.0,conventional,2015,NewOrleansMobile
2015-03-15,1.09,233696.32,159683.23,11363.11,183.95,62466.03,58352.29,4113.74,0.0,conventional,2015,NewOrleansMobile
2015-03-08,1.06,248273.79,163007.69,12379.43,269.87,72616.8,69335.51,3281.29,0.0,conventional,2015,NewOrleansMobile
2015-03-01,1.08,224752.17,138924.43,16229.64,384.82,69213.28,62740.63,6472.65,0.0,conventional,2015,NewOrleansMobile
2015-02-22,0.92,256174.52,178792.99,10819.78,346.88,66214.87,62873.75,3341.12,0.0,conventional,2015,NewOrleansMobile
2015-02-15,1.02,230069.01,155288.64,11863.71,253.04,62663.62,60468.24,2195.38,0.0,conventional,2015,NewOrleansMobile
2015-02-08,0.93,242065.29,169656.18,8648.32,202.67,63558.12,61345.53,2212.59,0.0,conventional,2015,NewOrleansMobile
2015-02-01,0.81,367711.87,271075.59,11860.86,426.32,84349.1,76463.29,7885.81,0.0,conventional,2015,NewOrleansMobile
2015-01-25,0.94,271448.06,188798.96,12771.98,352.52,69524.6,66085.94,3438.66,0.0,conventional,2015,NewOrleansMobile
2015-01-18,1.03,267666.12,179991.12,23263.42,213.64,64197.94,61302.5,2895.44,0.0,conventional,2015,NewOrleansMobile
2015-01-11,0.97,239232.35,165505.1,10680.54,231.54,62815.17,59593.91,3221.26,0.0,conventional,2015,NewOrleansMobile
2015-01-04,0.94,222751.51,148384.22,14085.72,218.63,60062.94,54422.22,5640.72,0.0,conventional,2015,NewOrleansMobile
2015-12-27,1.17,1129876.05,13711.19,872603.6,894.58,242666.68,208470.99,34191.25,4.44,conventional,2015,NewYork
2015-12-20,1.23,1139347.98,13998.35,867406.68,803.83,257139.12,212615.2,44523.92,0.0,conventional,2015,NewYork
2015-12-13,1.12,1254805.29,15990.38,975504.52,1657.92,261652.47,222446.62,39205.85,0.0,conventional,2015,NewYork
2015-12-06,1.2,1068971.54,15730.1,887708.08,892.62,164640.74,136643.23,27997.51,0.0,conventional,2015,NewYork
2015-11-29,1.16,999169.64,13652.41,814571.57,863.58,170082.08,139508.76,30573.32,0.0,conventional,2015,NewYork
2015-11-22,1.14,1111803.12,15004.7,905344.06,1227.89,190226.47,156660.8,33558.6,7.07,conventional,2015,NewYork
2015-11-15,1.04,1357393.34,23669.62,1107466.31,929.57,225327.84,196060.17,29267.67,0.0,conventional,2015,NewYork
2015-11-08,1.13,1406262.16,20146.29,1097994.07,753.78,287368.02,198024.18,89343.84,0.0,conventional,2015,NewYork
2015-11-01,1.06,2180520.22,24197.61,1916954.83,1226.57,238141.21,183727.03,54399.03,15.15,conventional,2015,NewYork
2015-10-25,1.23,1048045.86,18035.94,790163.44,540.63,239305.85,192750.44,46555.41,0.0,conventional,2015,NewYork
2015-10-18,0.97,1856337.85,23873.63,1598365.27,1173.01,232925.94,181854.71,51069.15,2.08,conventional,2015,NewYork
2015-10-11,1.28,1099283.22,14859.09,792683.64,721.46,291019.03,214209.27,76809.76,0.0,conventional,2015,NewYork
2015-10-04,1.26,1342963.26,19623.48,1060768.61,1078.17,261493.0,208106.11,53386.89,0.0,conventional,2015,NewYork
2015-09-27,1.16,1201066.41,15448.68,941112.78,983.6,243521.35,185973.17,57548.18,0.0,conventional,2015,NewYork
2015-09-20,1.18,1192210.54,16098.34,913022.98,801.09,262288.13,214317.49,47970.64,0.0,conventional,2015,NewYork
2015-09-13,1.16,1479334.84,20526.41,1208256.11,1030.24,249522.08,181277.74,68237.18,7.16,conventional,2015,NewYork
2015-09-06,1.22,1340925.56,19894.27,1074698.43,1295.45,245037.41,201210.17,43820.11,7.13,conventional,2015,NewYork
2015-08-30,1.22,1251081.11,18628.2,982355.97,1530.58,248566.36,208604.73,39872.77,88.86,conventional,2015,NewYork
2015-08-23,1.1,1477964.12,22589.42,1222687.73,822.48,231864.49,197249.71,34604.15,10.63,conventional,2015,NewYork
2015-08-16,1.14,1535981.4,19663.39,1291206.23,1727.95,223383.83,188594.0,34787.84,1.99,conventional,2015,NewYork
2015-08-09,1.1,1563915.04,23326.28,1290583.13,976.16,249029.47,218715.85,30313.62,0.0,conventional,2015,NewYork
2015-08-02,1.14,1458722.6,21768.56,1184264.91,1330.65,251358.48,216693.68,34664.8,0.0,conventional,2015,NewYork
2015-07-26,1.28,1211731.19,19228.22,910716.77,1321.69,280464.51,233874.8,46589.71,0.0,conventional,2015,NewYork
2015-07-19,1.37,1251919.24,20811.41,923816.05,2324.14,304967.64,256581.76,48382.38,3.5,conventional,2015,NewYork
2015-07-12,1.27,1338282.24,22742.33,956051.1,5130.14,354358.67,306199.58,47542.37,616.72,conventional,2015,NewYork
2015-07-05,1.18,1666825.63,23947.74,1290776.67,5470.64,346630.58,278911.21,67625.57,93.8,conventional,2015,NewYork
2015-06-28,1.36,1284789.44,17714.92,917010.98,3347.48,346716.06,266450.36,80224.13,41.57,conventional,2015,NewYork
2015-06-21,1.28,1667026.11,18711.02,1312242.38,5159.36,330913.35,287710.54,43147.53,55.28,conventional,2015,NewYork
2015-06-14,1.32,1363133.97,23161.35,931945.04,3548.03,404479.55,323080.99,81280.96,117.6,conventional,2015,NewYork
2015-06-07,1.32,1731061.12,24734.98,1347902.88,2235.54,356187.72,296939.83,59171.88,76.01,conventional,2015,NewYork
2015-05-31,1.43,1493218.75,24958.8,1077663.26,1368.92,389227.77,322139.9,67077.51,10.36,conventional,2015,NewYork
2015-05-24,1.37,1515022.63,21741.7,1103694.97,1724.03,387861.93,322563.16,65288.42,10.35,conventional,2015,NewYork
2015-05-17,1.43,1255552.68,21866.23,871213.06,1648.45,360824.94,300933.75,59891.19,0.0,conventional,2015,NewYork
2015-05-10,1.22,2118593.92,27734.02,1711900.09,4590.52,374369.29,316975.34,57393.95,0.0,conventional,2015,NewYork
2015-05-03,1.32,1679103.39,23447.41,1317970.18,4554.01,333131.79,257688.23,74835.23,608.33,conventional,2015,NewYork
2015-04-26,1.44,1295589.61,20400.34,932216.48,2618.1,340354.69,246376.89,93487.52,490.28,conventional,2015,NewYork
2015-04-19,1.42,1332514.63,20252.47,927145.61,2366.85,382749.7,278784.54,103965.16,0.0,conventional,2015,NewYork
2015-04-12,1.43,1084407.8,18928.26,764676.24,1846.37,298956.93,239070.0,59886.93,0.0,conventional,2015,NewYork
2015-04-05,1.41,1244324.47,20081.53,909664.31,2011.01,312567.62,252129.98,59757.08,680.56,conventional,2015,NewYork
2015-03-29,1.36,1183815.23,21780.45,882071.76,1812.92,278150.1,216859.46,61290.64,0.0,conventional,2015,NewYork
2015-03-22,1.33,1192732.41,22713.33,884992.9,1650.73,283375.45,223369.68,60005.77,0.0,conventional,2015,NewYork
2015-03-15,1.45,1097737.98,22591.72,749461.13,1923.63,323761.5,258642.39,65119.11,0.0,conventional,2015,NewYork
2015-03-08,1.36,1129333.95,31886.43,755537.72,2109.98,339799.82,271636.2,68163.62,0.0,conventional,2015,NewYork
2015-03-01,1.18,1338129.89,19919.91,1025372.06,2849.43,289988.49,228539.44,61449.05,0.0,conventional,2015,NewYork
2015-02-22,1.33,1088977.45,18716.23,757987.66,2885.0,309388.56,253336.8,56051.76,0.0,conventional,2015,NewYork
2015-02-15,1.36,997562.44,17342.31,688201.27,2659.51,289359.35,240950.54,48408.81,0.0,conventional,2015,NewYork
2015-02-08,1.11,1658708.73,26781.64,1310966.23,2996.36,317964.5,249204.48,68760.02,0.0,conventional,2015,NewYork
2015-02-01,1.36,1433763.11,22622.87,1084529.78,3251.93,323358.53,243186.43,80172.1,0.0,conventional,2015,NewYork
2015-01-25,1.36,1102868.27,18101.89,768131.81,3184.12,313450.45,249848.32,63602.13,0.0,conventional,2015,NewYork
2015-01-18,1.37,1044280.56,18945.56,749309.2,3039.37,272986.43,211934.06,61052.37,0.0,conventional,2015,NewYork
2015-01-11,1.34,1018225.83,15880.8,714530.7,2315.72,285498.61,221731.33,63767.28,0.0,conventional,2015,NewYork
2015-01-04,1.09,1402890.2,23641.0,1127882.44,1871.07,249495.69,178683.01,70812.68,0.0,conventional,2015,NewYork
2015-12-27,1.2,3156360.2,69920.54,2313155.65,35858.35,737425.66,690116.94,46305.06,1003.66,conventional,2015,Northeast
2015-12-20,1.2,3190120.04,72576.52,2330694.41,14909.65,771939.46,709816.2,60823.26,1300.0,conventional,2015,Northeast
2015-12-13,1.09,3696551.52,81055.1,2852333.86,4716.39,758446.17,706707.82,51734.84,3.51,conventional,2015,Northeast
2015-12-06,1.14,3218494.55,85444.57,2541186.76,3341.42,588521.8,547611.8,40901.19,8.81,conventional,2015,Northeast
2015-11-29,1.22,2593780.51,71191.69,1964333.5,3025.26,555230.06,513647.72,41582.34,0.0,conventional,2015,Northeast
2015-11-22,1.16,3026217.24,79006.95,2316404.82,4067.05,626738.42,581899.23,44833.83,5.36,conventional,2015,Northeast
2015-11-15,1.09,3538946.22,89242.5,2738913.76,3393.33,707396.63,658542.91,48853.72,0.0,conventional,2015,Northeast
2015-11-08,1.1,4205775.44,86385.14,3333003.32,4491.79,781895.19,645890.25,136004.94,0.0,conventional,2015,Northeast
2015-11-01,1.09,4801621.08,95355.74,3920642.46,4729.26,780893.62,697293.46,83580.91,19.25,conventional,2015,Northeast
2015-10-25,1.15,3306614.18,88907.0,2438454.39,3363.89,775888.9,693912.61,81976.29,0.0,conventional,2015,Northeast
2015-10-18,0.99,4866607.14,93569.28,4025382.16,5421.22,742234.48,661214.66,81018.08,1.74,conventional,2015,Northeast
2015-10-11,1.23,3307828.65,88376.7,2383018.56,4364.98,832068.41,721415.51,110651.17,1.73,conventional,2015,Northeast
2015-10-04,1.21,3585183.3,99666.72,2679760.58,5434.32,800321.68,716567.95,83753.73,0.0,conventional,2015,Northeast
2015-09-27,1.13,3739072.7,86278.88,2965153.82,4785.85,682854.15,589490.48,93363.67,0.0,conventional,2015,Northeast
2015-09-20,1.21,3334592.0,86196.27,2492113.6,4293.65,751988.48,672883.2,79105.28,0.0,conventional,2015,Northeast
2015-09-13,1.14,4205294.58,95839.65,3364304.91,4616.79,740533.23,638404.31,102122.78,6.14,conventional,2015,Northeast
2015-09-06,1.18,4088061.71,99311.62,3227507.37,6693.26,754549.46,688674.24,65777.16,98.06,conventional,2015,Northeast
2015-08-30,1.2,3825966.51,93227.99,2981372.2,11075.1,740291.22,678533.22,60808.49,949.51,conventional,2015,Northeast
2015-08-23,1.13,4146220.81,107907.11,3291930.64,7167.44,739215.62,682203.72,55968.11,1043.79,conventional,2015,Northeast
2015-08-16,1.17,4221435.38,97139.95,3382543.31,8138.99,733613.13,677997.05,55602.12,13.96,conventional,2015,Northeast
2015-08-09,1.1,4786334.13,105393.94,3894801.66,9116.57,777021.96,722077.58,54944.38,0.0,conventional,2015,Northeast
2015-08-02,1.19,4154658.67,104772.22,3244095.85,11726.4,794064.2,742929.61,51131.53,3.06,conventional,2015,Northeast
2015-07-26,1.28,3757524.71,102482.55,2757145.78,14864.77,883031.61,815705.91,67279.91,45.79,conventional,2015,Northeast
2015-07-19,1.27,4169213.2,107602.07,3057929.0,36476.44,967205.69,900291.21,66844.37,70.11,conventional,2015,Northeast
2015-07-12,1.2,4454138.91,110242.95,3051823.18,75096.18,1216976.6,1148604.15,67207.62,1164.83,conventional,2015,Northeast
2015-07-05,1.24,4855273.71,122190.4,3328289.46,92678.08,1312115.77,1208641.02,102680.02,794.73,conventional,2015,Northeast
2015-06-28,1.3,4100932.47,105387.01,2670469.78,72708.66,1252367.02,1129604.18,121974.02,788.82,conventional,2015,Northeast
2015-06-21,1.27,4508474.0,106859.5,3203944.93,77296.43,1120373.14,1052770.72,66494.05,1108.37,conventional,2015,Northeast
2015-06-14,1.2,4561749.66,112693.47,2985953.81,56827.08,1406275.3,1285655.99,118366.89,2252.42,conventional,2015,Northeast
2015-06-07,1.27,4721927.3,109587.85,3416600.27,7058.9,1188680.28,1099881.5,87700.94,1097.84,conventional,2015,Northeast
2015-05-31,1.34,4329239.82,116068.2,2954175.96,5488.64,1253507.02,1154091.74,97864.57,1550.71,conventional,2015,Northeast
2015-05-24,1.26,4661457.29,112425.95,3212552.24,7774.83,1328704.27,1206950.37,120720.48,1033.42,conventional,2015,Northeast
2015-05-17,1.33,4094677.85,114065.77,2730591.16,5593.26,1244427.66,1156872.13,87402.54,152.99,conventional,2015,Northeast
2015-05-10,1.21,5498650.28,134556.37,4143702.97,10220.82,1210170.12,1120295.45,89874.67,0.0,conventional,2015,Northeast
2015-05-03,1.24,4597313.41,129459.52,3365962.7,13487.57,1088403.62,954844.81,132615.75,943.06,conventional,2015,Northeast
2015-04-26,1.36,3646363.66,110930.88,2492744.36,7040.21,1035648.21,902141.63,132855.85,650.73,conventional,2015,Northeast
2015-04-19,1.31,3786141.18,110954.74,2552885.19,6389.9,1115911.35,984678.78,131232.57,0.0,conventional,2015,Northeast
2015-04-12,1.33,3203213.09,93987.65,2102179.57,5306.97,1001738.9,920108.45,81630.45,0.0,conventional,2015,Northeast
2015-04-05,1.34,3467770.71,97887.72,2409449.74,6203.7,954229.55,869574.86,83524.01,1130.68,conventional,2015,Northeast
2015-03-29,1.26,3497026.98,96169.31,2543290.15,5707.16,851860.36,769079.25,82778.21,2.9,conventional,2015,Northeast
2015-03-22,1.22,3520408.65,118765.0,2526519.62,5436.84,869687.19,782209.83,87477.36,0.0,conventional,2015,Northeast
2015-03-15,1.34,3135991.73,111777.91,2082038.09,5531.34,936644.39,843930.39,92714.0,0.0,conventional,2015,Northeast
2015-03-08,1.27,3250832.53,113602.19,2111936.1,7864.97,1017429.27,909308.32,108119.32,1.63,conventional,2015,Northeast
2015-03-01,1.15,3780455.44,88609.28,2790180.2,7317.59,894348.37,810060.6,84287.77,0.0,conventional,2015,Northeast
2015-02-22,1.29,3042447.03,92283.05,2003076.22,7049.52,940038.24,860636.05,79402.19,0.0,conventional,2015,Northeast
2015-02-15,1.29,2983695.9,88056.2,1958075.38,7773.07,929791.25,864046.29,65744.96,0.0,conventional,2015,Northeast
2015-02-08,1.09,4457049.41,128978.49,3354876.63,7219.81,965974.48,869917.39,96055.45,1.64,conventional,2015,Northeast
2015-02-01,1.23,4298883.17,133613.0,3149375.34,9191.41,1006703.42,896750.09,109953.33,0.0,conventional,2015,Northeast
2015-01-25,1.27,3238501.89,96761.81,2129188.49,7923.65,1004627.94,903840.54,100787.4,0.0,conventional,2015,Northeast
2015-01-18,1.32,3066789.62,91803.09,2098784.32,7215.59,868986.62,784229.51,84757.11,0.0,conventional,2015,Northeast
2015-01-11,1.28,3056024.77,97343.55,2070661.43,6915.47,881104.32,796190.93,84913.39,0.0,conventional,2015,Northeast
2015-01-04,1.09,3759282.62,126640.65,2860709.93,7580.38,764351.66,669970.5,94381.16,0.0,conventional,2015,Northeast
2015-12-27,1.21,304598.42,2601.32,250270.9,12123.24,39602.96,39602.96,0.0,0.0,conventional,2015,NorthernNewEngland
2015-12-20,1.17,284808.22,2616.13,232459.75,3820.83,45911.51,45911.51,0.0,0.0,conventional,2015,NorthernNewEngland
2015-12-13,0.95,407482.83,2970.12,369076.25,116.84,35319.62,35319.62,0.0,0.0,conventional,2015,NorthernNewEngland
2015-12-06,1.11,303058.29,3320.11,261503.41,94.18,38140.59,38140.59,0.0,0.0,conventional,2015,NorthernNewEngland
2015-11-29,1.25,219689.9,2897.91,181977.84,88.58,34725.57,34725.57,0.0,0.0,conventional,2015,NorthernNewEngland
2015-11-22,1.08,274209.2,2770.62,230517.24,140.77,40780.57,40777.1,3.47,0.0,conventional,2015,NorthernNewEngland
2015-11-15,1.07,287015.98,2589.55,237255.49,90.93,47080.01,46867.66,212.35,0.0,conventional,2015,NorthernNewEngland
2015-11-08,0.96,489339.78,2347.38,453089.14,132.37,33770.89,33362.0,408.89,0.0,conventional,2015,NorthernNewEngland
2015-11-01,1.07,350260.55,3271.4,281498.53,209.48,65281.14,65081.14,200.0,0.0,conventional,2015,NorthernNewEngland
2015-10-25,1.08,313881.26,2599.46,268057.07,158.24,43066.49,42475.38,591.11,0.0,conventional,2015,NorthernNewEngland
2015-10-18,1.0,402466.4,3274.11,361448.46,192.81,37551.02,36297.69,1253.33,0.0,conventional,2015,NorthernNewEngland
2015-10-11,1.19,278472.66,3616.8,231543.02,204.79,43108.05,43001.38,106.67,0.0,conventional,2015,NorthernNewEngland
2015-10-04,1.12,298222.53,3978.7,253346.07,248.25,40649.51,40431.73,217.78,0.0,conventional,2015,NorthernNewEngland
2015-09-27,0.98,458602.59,2768.16,427544.89,265.22,28024.32,27515.43,508.89,0.0,conventional,2015,NorthernNewEngland
2015-09-20,1.17,322729.94,2413.3,270775.68,291.7,49249.26,48164.82,1084.44,0.0,conventional,2015,NorthernNewEngland
